,MSE,SSIM,RECON,DOD_LOSS
0,0.04011156519546228,0.46385116173940544,0.2519813643439728,183.89348276589504
1,0.022758191752740565,0.33639731740250306,0.17957775459131775,1709.7841801700347
2,0.020670751246678477,0.31242892277591366,0.1665498374358696,2737.973202091806
3,0.019650562282870796,0.30048412522848916,0.1600673439748147,12463.098645424141
4,0.018932121860630372,0.2916342344354181,0.15528317770975478,62395.272382539864
5,0.018406717873671475,0.2852873534840696,0.15184703524060109,103217.09778292039
6,0.01795394326943685,0.2799348121180254,0.14894437746090047,141299.77056503997
7,0.01767478760003167,0.27601207179181714,0.14684342910699985,231580.9639073891
8,0.017287638736888766,0.27148400466231737,0.14438582091208765,2897050.6547797485
9,0.017065787037341473,0.26823848748908324,0.1426521377528415,2137842.5149302552
10,0.016844721045345068,0.26533790765439763,0.14109131419921622,18425159.224368688
11,0.016742564320071218,0.263562831808539,0.1401526979444658,29447557.615363862
12,0.016551426810431567,0.2611587192205822,0.13885507305317066,713793.5945942822
13,0.01639977131066296,0.2592993172652581,0.13784954368191607,14870832.13449084
14,0.016246178057318664,0.257154428783585,0.13670030334854827,146453748.1931845
15,0.01609863288125352,0.2550971608828096,0.13559789659784122,474133579.29061955
16,0.01595065771492527,0.2529669899274321,0.13445882389650626,111423527.92748205
17,0.015912788481835055,0.2521112613818225,0.1340120252879227,14273758.011133475
18,0.015784769538132584,0.2504897718043888,0.1331372705890852,487155802.3463954
19,0.015666454982505563,0.24877909570932388,0.13222277526031523,42446567.22407638
20,0.015546816312160124,0.24740727815557928,0.13147704648401806,53635260.39306777
21,0.015525064479066607,0.24661866969922008,0.13107186616124475,94000649.61224169
22,0.01548253114143496,0.24621513398254619,0.1308488330858595,741818712.5310256
23,0.015331836294054109,0.2442840000285822,0.12980791800381505,245926056.00618497
24,0.015271229265422067,0.24318106034222772,0.12922614517019076,200067678.88923836
25,0.015239144750761198,0.24241181769791773,0.12882548126885118,88299227.91893081
26,0.015157039455302498,0.2412425546961672,0.12819979745237267,334097200.9679249
27,0.015062898712451844,0.2401980393949677,0.12763046922490878,290326578.3557422
28,0.015057167442351142,0.23980957795591915,0.1274333728258224,852874764.7659192
29,0.014936092556180322,0.2381141233970137,0.12652510804507663,1845808420.9286137
30,0.014914951348841628,0.23763784678543315,0.1262763990637134,461914138.2514235
31,0.014838610638809554,0.23683949822888656,0.1258390550775563,346365233.1010291
32,0.014847274725873242,0.23649605275953517,0.12567166414330988,709863388.636837
33,0.014759660876520416,0.235505606759997,0.1251326336470597,329168186.18308234
34,0.014706618453869048,0.234323407358983,0.12451501360491794,1115677006.0234354
35,0.0146700238384416,0.23384845958036535,0.12425924136358149,15751431565.799622
