,MSE,SSIM,RECON,DOD_LOSS
0,0.05533699379028643,0.6176993732943254,0.33651818356969776,0.3406962685232215
1,0.040405935416107666,0.5279453335439458,0.28417563241194277,0.29926849184009957
2,0.03658420055666391,0.4987308737986228,0.26765753712285967,0.25009193096090765
3,0.03249170084703056,0.46181009271565604,0.24715089710319743,0.1308007091694676
4,0.031009201631497813,0.44704066830522876,0.2390249356189195,0.19112707207472446
5,0.029510160086347777,0.4305371164399035,0.23002363807138274,0.12493463218047776
6,0.028848092400414103,0.42645851128241596,0.22765330214272528,0.1695628666168298
7,0.027031463269582567,0.4099455730003469,0.21848851825822801,0.1352569086422377
8,0.02614905352375525,0.4014030449530658,0.21377604903981967,0.11395744886249304
9,0.025013983263360226,0.3876615517279681,0.20633776726968148,0.1416052330750972
10,0.024353023769114825,0.3828049696543637,0.20357899630770965,0.10829005469841992
11,0.023873152361963603,0.376658517648192,0.20026583487496658,0.09174754284322262
12,0.023161766530178925,0.37083446059156866,0.1969981128897737,0.08593570112305529
13,0.023188069640823147,0.3687458204872468,0.19596694574198303,0.11620784659102998
14,0.022695074200301486,0.3634664411930477,0.19308075790896134,0.07690937317195623
15,0.02206218906897394,0.35661963680211234,0.18934091257260127,0.06517928557963494
16,0.022110317532411394,0.35601599251522736,0.18906315459924586,0.05645105624502963
17,0.02223137389485012,0.3569466217475779,0.18958899762262316,0.07666995330467163
18,0.021268118707024875,0.3485896977431634,0.18492890806759105,0.05066155773751876
19,0.021258859210373723,0.3463342084604151,0.18379653343821273,0.07252770261017277
20,0.020774507593801794,0.3425617993754499,0.1816681541283341,0.04820468443829347
21,0.020930181010900176,0.3422805119086714,0.18160534617217147,0.058467455756138355
22,0.020417685949188823,0.337158945553443,0.17878831572392406,0.034987139399163425
23,0.020111942129647908,0.335081564152942,0.1775967528057449,0.030259235447053525
