,MSE,SSIM,RECON,DOD_LOSS
0,0.050746139138936996,0.473360629642711,0.473360629642711,305.38491090143316
1,0.028644494164515946,0.33526220304124493,0.33526220304124493,2959.982358708101
2,0.02585884664372048,0.3120316153063494,0.3120316153063494,7259.72717636473
3,0.024456744999898708,0.30037136288250194,0.30037136288250194,39696.15955666584
4,0.023448874626089546,0.2909541879506672,0.2909541879506672,108773.64745266999
5,0.02276868711444823,0.284956920234596,0.284956920234596,394970.1360835608
6,0.022178583833224633,0.27930231699172187,0.27930231699172187,391071.258369572
7,0.021790328353424284,0.2751016603673206,0.2751016603673206,10351500.323700933
8,0.021404446540948224,0.27080176025629044,0.27080176025629044,32587202.06830465
9,0.021137704702970737,0.2679811702931629,0.2679811702931629,206671134.4684512
10,0.02083362838910783,0.26491331309080124,0.26491331309080124,727016111.4869636
11,0.020631097421488342,0.26296356495688944,0.26296356495688944,930928690.6049919
12,0.02031686048790374,0.2602980417363784,0.2602980417363784,33662207.54284056
13,0.020126407445572755,0.2585213854908943,0.2585213854908943,8215398353.615552
14,0.01990380701061119,0.2566640341983122,0.2566640341983122,10456765719.627995
15,0.01974186584736933,0.25486891015487556,0.25486891015487556,21680400937.978558
16,0.01949921780375435,0.2523017885053859,0.2523017885053859,29956542400.10727
17,0.019401549169903293,0.2512194290757179,0.2512194290757179,5662222715.025599
18,0.019253245404209283,0.24954011729534933,0.24954011729534933,15548616387.55286
19,0.019143898478325677,0.24810547600774205,0.24810547600774205,20776822103.748356
20,0.018956262481344098,0.24647716958733165,0.24647716958733165,10107787013.651339
21,0.018949717625646907,0.24599419578033335,0.24599419578033335,5882612838.10205
22,0.018891424406319857,0.2451475696528659,0.2451475696528659,67704369437.82537
23,0.01872469173908672,0.24369471213396857,0.24369471213396857,8378867696.158488
24,0.018625607946887612,0.24236936428967645,0.24236936428967645,5000220837.185038
25,0.018626149743795395,0.2417669125339564,0.2417669125339564,24120259163.392326
26,0.018521710490698323,0.24059642676044912,0.24059642676044912,2890361163.414149
27,0.018435066963052926,0.23981264189762228,0.23981264189762228,19161446792.42792
28,0.018396192832904702,0.23917073581148596,0.23917073581148596,492838831351.5891
29,0.018281034289804453,0.23754002548315944,0.23754002548315944,184058533492.09045
30,0.018234990865868682,0.2368226029417094,0.2368226029417094,11948863864.194767
31,0.018156575901872096,0.2359833471915301,0.2359833471915301,266547075548.91464
32,0.018152142203796434,0.23571372864877477,0.23571372864877477,44271399205.71681
33,0.01804637273444849,0.23478999996886535,0.23478999996886535,118970140272.82281
34,0.017994053127682385,0.2336586446446531,0.2336586446446531,15967171244.010801
35,0.017956247114959883,0.2334173286662382,0.2334173286662382,4868732123.870257
36,0.017944840289761916,0.23312163703581867,0.23312163703581867,30825710374.791443
37,0.017838527859352967,0.23185033219702103,0.23185033219702103,227858450506.49863
38,0.01781239567379303,0.23138571092311075,0.23138571092311075,95615624056022.06
39,0.01780211999464561,0.2311438146759482,0.2311438146759482,167103159017.53833
40,0.017656800501486835,0.22955746554276524,0.22955746554276524,132463056328.33626
41,0.017637214431648746,0.2292366360916811,0.2292366360916811,67679794929.59955
42,0.017621754791916293,0.22890481221325257,0.22890481221325257,304280520127.9527
43,0.017561025520348373,0.22799656671636245,0.22799656671636245,89917360842.13948
44,0.01752280309686766,0.22776668913224163,0.22776668913224163,238450032904.2624
45,0.017478260266430238,0.22692849706200993,0.22692849706200993,150461753005.25842
46,0.017418549738495666,0.22633441406137803,0.22633441406137803,509685548376.5038
47,0.017441629034960094,0.2262007541516248,0.2262007541516248,565243273071.7772
48,0.017346557887161478,0.2250169879373382,0.2250169879373382,148610366341.42883
49,0.017350827891598728,0.22525199853322087,0.22525199853322087,109167613896.7825
50,0.01731385612476836,0.22475445884115555,0.22475445884115555,2055024072147.1343
51,0.017302720163784483,0.22469661823090384,0.22469661823090384,77055017827261.48
52,0.017275236108723807,0.22398835069992962,0.22398835069992962,347487342877.41296
53,0.017223145990796825,0.22332624828114228,0.22332624828114228,528656877632.3348
54,0.017188985681380418,0.22294485875788858,0.22294485875788858,29230918220454.504
55,0.01713495686485925,0.22232085028115442,0.22232085028115442,2642808749102.9644
56,0.017121383701177204,0.22183059857172124,0.22183059857172124,1175499417168.3674
57,0.017124421415193117,0.221984723035027,0.221984723035027,2536413688305.4277
58,0.01708505078054526,0.22129443375503316,0.22129443375503316,93832534016311.94
59,0.017030448022791567,0.22072026308845072,0.22072026308845072,24095438012495.05
60,0.016994774040273008,0.21995938218691768,0.21995938218691768,340939185266.1158
61,0.016987188595949727,0.2199708210194812,0.2199708210194812,529509096665.04736
62,0.016941842390224338,0.21934282823520548,0.21934282823520548,710449788140.0903
63,0.016883939552559134,0.21867570237201803,0.21867570237201803,19613018539628.332
64,0.016930970616693443,0.21891295077169642,0.21891295077169642,4953060042448.47
65,0.01690396687070675,0.21847022938377716,0.21847022938377716,1213941013981.8604
66,0.016867477227659786,0.21794904330197504,0.21794904330197504,76766221430294.84
67,0.01685766483355752,0.21780215948820114,0.21780215948820114,12852546234051.346
68,0.01681756296688143,0.21725745674441843,0.21725745674441843,2041479871769.055
69,0.016762113198637962,0.21687512362704559,0.21687512362704559,6328719188345.186
70,0.016797739094780648,0.21672001218094544,0.21672001218094544,12942187316780.717
71,0.0167296037201167,0.21624418567208684,0.21624418567208684,79118195266422.45
72,0.01671034421580022,0.2159975026460255,0.2159975026460255,12297262792849.664
73,0.01666167876957094,0.21501635146491668,0.21501635146491668,17091822901931.617
74,0.01666093133526909,0.21488430000403347,0.21488430000403347,22866442482438.42
75,0.016625055399559,0.21477587301941478,0.21477587301941478,3749158474224.5083
76,0.016614177962765098,0.2143565403187976,0.2143565403187976,4025222495503.645
77,0.016598061281804216,0.21401747140814276,0.21401747140814276,10189724240356.338
78,0.01658014319700134,0.21385887440513163,0.21385887440513163,1447911024788011.2
79,0.016588877852293935,0.21369184422142365,0.21369184422142365,42314302952393.19
80,0.016565746114151004,0.2136675163226969,0.2136675163226969,3170828936050.499
81,0.016508099506609142,0.2126028143307742,0.2126028143307742,96158623151378.64
82,0.016462139929096925,0.21215794849045136,0.21215794849045136,18610652795445.273
83,0.01646719890071408,0.2118974604150828,0.2118974604150828,17127409808845.797
84,0.016422003500766176,0.21197880322442336,0.21197880322442336,53276149369516.82
85,0.016436260426416993,0.21173754027661154,0.21173754027661154,66929708268817.0
86,0.01641962169121732,0.21159913566182642,0.21159913566182642,7360423647722.237
87,0.016399001777993843,0.2114232121145024,0.2114232121145024,1.0358140623757714e+16
88,0.016368886421653715,0.2109664468204274,0.2109664468204274,319913383909130.25
89,0.01635109488030567,0.21047922793556662,0.21047922793556662,612630163004622.6
