,MSE,SSIM,RECON,DOD_LOSS
0,0.053022549487650394,0.48669856260804567,0.48669856260804567,4.210921525188229
1,0.029408716309048673,0.3443836841513129,0.3443836841513129,75.66452468427666
2,0.026178547509891147,0.31824678051121097,0.31824678051121097,1450.3188839633676
3,0.024633931160411415,0.3057408161899623,0.3057408161899623,3515.2909232588377
4,0.02365810007733457,0.2967281858710682,0.2967281858710682,67192.61838439545
5,0.022905957789215094,0.29091635127277937,0.29091635127277937,79400.32468730562
6,0.02231370527571177,0.2843490703140988,0.2843490703140988,48863.05953314506
7,0.02195026233847089,0.2806670595617855,0.2806670595617855,141047.60022861641
8,0.021511356538052067,0.2761278301477432,0.2761278301477432,514679.3604311522
9,0.02127112281125258,0.27400415083941293,0.27400415083941293,167206.96470751482
10,0.020844592274550128,0.26993407002266717,0.26993407002266717,5453967.721020025
11,0.020638431545675677,0.26813048957025304,0.26813048957025304,2994809.708773164
12,0.020395526237895385,0.2654983335558106,0.2654983335558106,1018305.1280411412
13,0.02026008821421248,0.26460466051802917,0.26460466051802917,1699942.2897797192
14,0.0199612831861219,0.26189768051399903,0.26189768051399903,2473588.9462826955
15,0.019736199447994724,0.2590291096883662,0.2590291096883662,6289499.62637144
16,0.019528522525968796,0.2568614579298917,0.2568614579298917,153592881.42705464
17,0.019491005387595472,0.2568165147129227,0.2568165147129227,17523889.617991924
18,0.01935301719726447,0.2551930691389477,0.2551930691389477,14522518.671609541
19,0.019176597118048984,0.25347713556359797,0.25347713556359797,10296658.157414043
20,0.019025500398129225,0.2520624298383208,0.2520624298383208,8206531.365670148
21,0.018960467868429774,0.2514042455483885,0.2514042455483885,592384291.9156871
22,0.01889291875447859,0.25052327180609985,0.25052327180609985,34531167.70931261
23,0.018765493159127587,0.249605593874174,0.249605593874174,23648282.500019748
24,0.01866534461869913,0.2483557988615597,0.2483557988615597,125479842.04260497
25,0.018540013458251077,0.24664344068835764,0.24664344068835764,32651240.186896604
26,0.018424557932816884,0.2450179760070408,0.2450179760070408,32667345.449628044
27,0.018470274216002402,0.24554337561130524,0.24554337561130524,4894736752.906555
28,0.018405213965760434,0.24469810198335087,0.24469810198335087,44543126.88519597
29,0.018190149094580728,0.24220161885023117,0.24220161885023117,4801759963.023554
30,0.018194054376662654,0.24198250034276178,0.24198250034276178,3358736830.8020725
31,0.018157295102034423,0.24208547700853908,0.24208547700853908,177696562.87842065
32,0.018070426755858696,0.24102954610305674,0.24102954610305674,4924056484.263902
33,0.018017842434346676,0.2404589758199804,0.2404589758199804,107943947.1190996
34,0.01789829244508463,0.23883044456734376,0.23883044456734376,2887139671.8389664
35,0.017927525222630185,0.23880698575693018,0.23880698575693018,6162260400.496051
36,0.01783535714425585,0.2378535428467919,0.2378535428467919,2440999312.972283
37,0.017753473811728114,0.23651804555864894,0.23651804555864894,5573414926.864085
38,0.01774668922264348,0.23671457346747904,0.23671457346747904,3430543889.1264324
39,0.01766547655193683,0.23562557951492422,0.23562557951492422,2833998312.2409983
40,0.01764662333709352,0.23480428097879186,0.23480428097879186,321951644.4649621
41,0.017607783227611112,0.2345137845943956,0.2345137845943956,11599775627.468044
42,0.017566260306493324,0.23411912295748205,0.23411912295748205,37304858406.76508
43,0.01746148887254736,0.2327922332812758,0.2327922332812758,197247318931.38077
44,0.017423524562379018,0.23244486880653045,0.23244486880653045,5548899566.145475
45,0.01742705684976981,0.23281357744160822,0.23281357744160822,41691311056.45646
46,0.017285654923933393,0.23115011260789983,0.23115011260789983,847433183681.3818
47,0.017419426428044543,0.23239716361550725,0.23239716361550725,66798928776.05905
48,0.01731794630177319,0.23109472280039506,0.23109472280039506,192140067678.49603
49,0.01728571391226176,0.23138577447218053,0.23138577447218053,13340875876.367626
50,0.01722073702908614,0.230614993502112,0.230614993502112,3844003998.1760564
51,0.01714504203375648,0.22952953726053238,0.22952953726053238,181875426187.40576
52,0.01712367679540287,0.2287882290342275,0.2287882290342275,25100321646.148373
53,0.017099404337761158,0.22822965725379832,0.22822965725379832,16369629197.386368
54,0.01715018494082067,0.22936087539967367,0.22936087539967367,29774512065.493645
55,0.017022782738101396,0.2278247900745448,0.2278247900745448,5705739944.617696
56,0.017034575925208628,0.22760579165290384,0.22760579165290384,169351728089.38254
57,0.0170409168691977,0.22792764840757146,0.22792764840757146,14877958092.880423
58,0.017016184434075567,0.22745968664393706,0.22745968664393706,36832356524.16271
59,0.016904572271468007,0.22626013615552118,0.22626013615552118,256648557813.08914
60,0.016935020089423394,0.22647343181511936,0.22647343181511936,1393206176948.2825
61,0.016859795658520478,0.22533604853293476,0.22533604853293476,608571483361.0748
62,0.016832182553651577,0.22486602865597782,0.22486602865597782,245382015012.40845
63,0.01675888118744992,0.2240118493928629,0.2240118493928629,1497078762192.83
64,0.01680726627134444,0.22400840547154932,0.22400840547154932,1771063762748.278
65,0.016794492969946825,0.22411459289929447,0.22411459289929447,5138636089598.84
66,0.016740543089861816,0.22314690798521042,0.22314690798521042,35634023175.743744
67,0.016689930734334186,0.22244049740188263,0.22244049740188263,268322142334087.72
68,0.016673565260134637,0.222609623828355,0.222609623828355,208779735335.43182
69,0.016616282512105125,0.2214999694158049,0.2214999694158049,334707474823.56506
70,0.016624320421696585,0.22124880596118815,0.22124880596118815,143672993147.6337
71,0.016598512945861062,0.22129915961447885,0.22129915961447885,24265810665.922035
72,0.016600204980932176,0.22135590718073003,0.22135590718073003,4473478554975.764
73,0.01654097774093423,0.22014273001867182,0.22014273001867182,892135359992.8096
74,0.016537036534453577,0.2197349233662381,0.2197349233662381,1219505586224.7769
75,0.01654637124909855,0.22074412598329432,0.22074412598329432,1229615579608.3464
76,0.016474166823386708,0.21966385972850463,0.21966385972850463,464385067734.4761
77,0.01648147981476915,0.2195324108881109,0.2195324108881109,1575119861631.0564
78,0.016491823843406403,0.21969490761266036,0.21969490761266036,15096789605983.125
79,0.016430778565871364,0.2187916916959426,0.2187916916959426,9161565889272.203
80,0.01640018623541383,0.21846496182329514,0.21846496182329514,115103693677.03406
81,0.01639119621968883,0.2181507822345285,0.2181507822345285,20612401858756.266
82,0.016273037592113456,0.217019981759436,0.217019981759436,3722357476726.821
83,0.016305072356344145,0.21681959576466503,0.21681959576466503,597195199326.265
84,0.016269864103592494,0.21672537659897523,0.21672537659897523,45438676168515.414
85,0.01630325507893063,0.21683084570309696,0.21683084570309696,12470169614084.426
86,0.01624159753213034,0.21604036189177456,0.21604036189177456,63220059764.30469
87,0.01623641948133488,0.21625928580760956,0.21625928580760956,538030420959.1862
88,0.016210978289189583,0.2156936329077272,0.2156936329077272,899180176958.8467
89,0.016213102047057712,0.21553442758672378,0.21553442758672378,270335679509.44922
90,0.016183862914605177,0.2153234205701772,0.2153234205701772,51876487430447.234
91,0.016154582345146027,0.21491339715088115,0.21491339715088115,292946250188.1959
92,0.01619169390623403,0.21509547619258657,0.21509547619258657,918355232801.9142
93,0.016202645314693013,0.21533871529733434,0.21533871529733434,8226464247169.772
94,0.016139543868656105,0.2152042270583265,0.2152042270583265,28983924976988.78
95,0.016126609777155167,0.2143348621971467,0.2143348621971467,1689740169384.888
96,0.016064529594800928,0.2132152836112415,0.2132152836112415,1676348867494.528
97,0.01606043959584306,0.21370137088439045,0.21370137088439045,1858996139943.4172
98,0.016073826337507105,0.21349151388687246,0.21349151388687246,37654702283779.38
99,0.016006092157434013,0.21245673386489644,0.21245673386489644,3959522267956.0293
100,0.01598879319670446,0.21219019635635264,0.21219019635635264,3645009651335.374
101,0.016012597445617702,0.2127169677439858,0.2127169677439858,17394700657197.766
102,0.016023846185656592,0.21251371064606836,0.21251371064606836,6738742686866.068
