,MSE,SSIM,RECON,DOD_LOSS
0,0.03156342193046037,0.5735954173347529,0.03156342193046037,0.2065068443908411
1,0.018081042545792812,0.4435570253168835,0.018081042545792812,0.251182697384673
2,0.01606656955418122,0.4076699684647953,0.01606656955418122,1.972490857629215
3,0.01499994594932479,0.3877728704143973,0.01499994594932479,2.5850293088485214
4,0.014483599964638843,0.37791136082480936,0.014483599964638843,22.927439314039315
5,0.013972016832079081,0.36771653285797906,0.013972016832079081,90.7974653893753
6,0.013509590028072982,0.35908816228894624,0.013509590028072982,86.05976742089672
7,0.013247870449798511,0.3537984788417816,0.013247870449798511,400.78882829494336
8,0.012999154771130313,0.3481966537587783,0.012999154771130313,458.461017324644
9,0.0128564632990781,0.34485514505821113,0.0128564632990781,2387.5054740265887
10,0.012667737846427104,0.34116361728485894,0.012667737846427104,1925.4354851053042
11,0.01255580926697482,0.33907191893633676,0.01255580926697482,2991.4190205018967
12,0.012429333011181477,0.33613234670723185,0.012429333011181477,4695.9905145553985
13,0.012285768972052372,0.3336654024965623,0.012285768972052372,5966.652221665663
14,0.012177942464511623,0.3314773238757077,0.012177942464511623,27608.42474069315
15,0.01204303780104965,0.3289627393378931,0.01204303780104965,17263.833589304897
16,0.011944998446030213,0.32712577151901584,0.011944998446030213,39913.90996060652
17,0.011831146836116472,0.3250240753678715,0.011831146836116472,59801.819029162914
18,0.01175365102586939,0.3232739186462234,0.01175365102586939,56607.43405588935
19,0.011661495082080364,0.32154031360850616,0.011661495082080364,533958.2148440585
20,0.011580773280002177,0.3203780348686611,0.011580773280002177,283779.7342237304
21,0.011587370741728912,0.3198220449335435,0.011587370741728912,1185178.7444728683
22,0.011550949879593271,0.31918442643740597,0.011550949879593271,809247.780515783
23,0.011372800758930253,0.3159629785839249,0.011372800758930253,1547907.330022251
24,0.01131429132211077,0.3147667396594496,0.01131429132211077,2117658.377570208
25,0.01132392871659249,0.31485027118640785,0.01132392871659249,6301247.12196036
26,0.011231144739534049,0.31296849031658736,0.011231144739534049,6835765.522618911
27,0.011199244099450023,0.3124909817295916,0.011199244099450023,9791714.79492412
28,0.011209718965213089,0.31201160830609936,0.011209718965213089,8442655.018338371
29,0.011076342821230782,0.3099363402408712,0.011076342821230782,13319736.076890834
30,0.011043527553898884,0.30933622709091974,0.011043527553898884,17078868.20028148
31,0.01096534649567569,0.3077719071332146,0.01096534649567569,25532918.428486545
32,0.010966633494450328,0.30818434892331853,0.010966633494450328,198594189.19963288
33,0.010908609858768828,0.30689067174406615,0.010908609858768828,82470102.99580024
34,0.01085409676135682,0.3054996005752507,0.01085409676135682,99863102.85381721
35,0.010876921491752215,0.30611080369528604,0.010876921491752215,602232471.9590561
36,0.010838223230915474,0.30549802061389475,0.010838223230915474,237754600.05106848
37,0.010760204503586626,0.3040350452065468,0.010760204503586626,220473693.86298504
38,0.01071511476766318,0.303289970054346,0.01071511476766318,428600277.88071847
39,0.010708578314413042,0.3028925749308923,0.010708578314413042,623321560.6407328
40,0.010630430783802533,0.3014423470286762,0.010630430783802533,1199455490.415276
41,0.010629633941468508,0.30133045508581047,0.010629633941468508,411780157.78170955
42,0.010596662835108446,0.3009477972107775,0.010596662835108446,2314780918.4036365
43,0.010607610723715933,0.3011760580189088,0.010607610723715933,1537750794.9480753
44,0.010539696106741972,0.3002032896175104,0.010539696106741972,7174047365.694824
45,0.010474798879038323,0.29873550157336626,0.010474798879038323,10709849517.791245
46,0.010434167945812292,0.29803942143917084,0.010434167945812292,7162923532.060159
47,0.0104746138334603,0.2985663243076381,0.0104746138334603,15272225647.717505
48,0.0104130497750114,0.29736719718750787,0.0104130497750114,6247398327.59599
49,0.01036811841870932,0.2968065313556615,0.01036811841870932,11458337658.653492
50,0.010382774196948637,0.2968643662684104,0.010382774196948637,27723562695.311264
51,0.010344861684750547,0.2962852146695642,0.010344861684750547,2607313629.875
52,0.010287536273929565,0.295358006568516,0.010287536273929565,10308018004.473804
53,0.010281376321526134,0.2951725572347641,0.010281376321526134,32358642037.73291
54,0.010270315626471797,0.29509390890598297,0.010270315626471797,68252529951.4931
55,0.010256862377419192,0.2945972790612894,0.010256862377419192,685505167792.5367
56,0.010203684159718892,0.29384968385976906,0.010203684159718892,56421925620.18428
57,0.01018890121486038,0.29342808705918927,0.01018890121486038,94404498173.86029
58,0.01026266290094046,0.29480478079879985,0.01026266290094046,236576231071.09857
59,0.01017089411342407,0.2928508016116479,0.01017089411342407,548543177778.8603
60,0.010112970047082533,0.2924693104098825,0.010112970047082533,249933633479.3489
61,0.01013995978214285,0.29248594010577483,0.01013995978214285,236597400561.0313
62,0.010041869402972652,0.2908799955073525,0.010041869402972652,94355479707.35387
63,0.010047878885148642,0.29117081577287,0.010047878885148642,1250411539324.5364
64,0.010076993644949706,0.29118967845159416,0.010076993644949706,326090572062.5852
65,0.010044227326836656,0.2906363137504634,0.010044227326836656,183970447848.67462
66,0.010003560489755781,0.2901533750050208,0.010003560489755781,661050936533.7354
67,0.00997121787547846,0.2896381813813658,0.00997121787547846,469343146317.36395
68,0.00998679777223836,0.28979453225346175,0.00998679777223836,1416693247131.647
69,0.009957211509840014,0.2892925511388218,0.009957211509840014,6238882091238.886
