,MSE,SSIM,RECON,DOD_LOSS
0,0.03378927181748783,0.5928198756540523,0.03378927181748783,1.2660632193745935
1,0.019481417366906124,0.4610726105816224,0.019481417366906124,4.578478474608239
2,0.01687796411159284,0.4174937789931017,0.01687796411159284,51.28771497161292
3,0.015802688280339625,0.3970641388612635,0.015802688280339625,1084.9281569934067
4,0.015047097777235596,0.38293033093214035,0.015047097777235596,365.97507085837424
5,0.014302506043082652,0.3696679122307721,0.014302506043082652,1594.7714161357897
6,0.013826530276085524,0.3612734044299406,0.013826530276085524,5978.798383485854
7,0.013569674591588624,0.35581260568955364,0.013569674591588624,2579.6909423141797
8,0.013273367576081963,0.34997545138877983,0.013273367576081963,14694.958385653355
9,0.013200142749530427,0.3479904826073086,0.013200142749530427,8992.004810120254
10,0.012832691187641639,0.34159958669367957,0.012832691187641639,125182.91001873858
11,0.01282389322295785,0.3409232703201911,0.01282389322295785,111922.25617440965
12,0.012711574494674364,0.33872706311590534,0.012711574494674364,24204.20424357232
13,0.01258383012678036,0.33619289538439584,0.01258383012678036,77039.37317378118
14,0.012544554295292235,0.3350331077680868,0.012544554295292235,372468.4937038369
15,0.012289130135768038,0.3306621335008565,0.012289130135768038,333091.5957722103
16,0.012176765122122186,0.3284666853792527,0.012176765122122186,55779.42527860754
17,0.011966063264373909,0.32498906114522147,0.011966063264373909,2221801.9807254565
18,0.012012953294769806,0.32505348850699034,0.012012953294769806,564349.7990748462
19,0.011859920738703188,0.3223067438777755,0.011859920738703188,6228404.382466632
20,0.011694753172752611,0.3198003400774563,0.011694753172752611,631705.6639234038
21,0.011850766419871327,0.32174509150140423,0.011850766419871327,2763237.708159082
22,0.011641412466654883,0.3182152702527888,0.011641412466654883,1753666.4584016239
23,0.011545968372100854,0.3167031530071707,0.011545968372100854,10731822.329036994
24,0.011508884695906411,0.3158918018726742,0.011508884695906411,3846660.17181677
25,0.011472363257780671,0.3150821534149787,0.011472363257780671,17884022.65986521
26,0.011399041916079381,0.3137151774238138,0.011399041916079381,2814035.785781916
27,0.011430492830079268,0.3138364724376622,0.011430492830079268,9339510.209015116
28,0.011364683933446513,0.31256095977390513,0.011364683933446513,9966954.547318852
29,0.011294251616003321,0.31145396784824486,0.011294251616003321,538117001.2942661
30,0.01122101056663429,0.3101566341869971,0.01122101056663429,84458390.51375173
31,0.011161146137644263,0.3092854803099352,0.011161146137644263,1343659065.789482
32,0.011159318204804817,0.30938445119296804,0.011159318204804817,194033983.8118302
33,0.01109806595452349,0.3080047276966712,0.01109806595452349,136873625.86541724
34,0.011032687417943688,0.30674806061912985,0.011032687417943688,270617271.28970337
35,0.01105970749631524,0.3072536267778453,0.01105970749631524,725668345.8294553
36,0.011034892098156406,0.3064568191766739,0.011034892098156406,1176764101.297995
37,0.010964616955093601,0.30544721641961264,0.010964616955093601,1726244177.1131587
38,0.01092483225168989,0.3047692118322148,0.01092483225168989,1517854671.5169983
39,0.010991463040494743,0.3056125014143832,0.010991463040494743,5507880677.073296
40,0.010826768675435553,0.3027375875150456,0.010826768675435553,4910571196.258143
41,0.010788521345923929,0.302042919485008,0.010788521345923929,23564764062.536335
42,0.010867854128317797,0.3032560317831881,0.010867854128317797,10578442238.769846
43,0.010791010558879113,0.30200957813683676,0.010791010558879113,130890778224.45927
44,0.010749934254871571,0.30161334311260896,0.010749934254871571,14049012817.674717
45,0.010680270107353436,0.30029110479004245,0.010680270107353436,113798325316.50423
46,0.01062647784676622,0.29958194318939657,0.01062647784676622,22400224045.77802
47,0.010673650814329876,0.3001972730545437,0.010673650814329876,272239200008.67975
48,0.010648213306387119,0.2997305147788104,0.010648213306387119,440923617902.8632
49,0.010587357039399007,0.2987691128955168,0.010587357039399007,185789037220.40332
50,0.010578437037218143,0.2983669397585532,0.010578437037218143,10940685803.001802
51,0.01055719465811682,0.29816751357387095,0.01055719465811682,16706634000852.309
52,0.010527839534915984,0.29767822649549036,0.010527839534915984,113687010330.1771
53,0.010469379259602112,0.29667063670999866,0.010469379259602112,9745458081562.404
54,0.010483630583621562,0.2967583392472828,0.010483630583621562,1578243015202.784
55,0.010483562049236806,0.2967991259168176,0.010483562049236806,167270764498.65393
56,0.010420567369745934,0.2956555078134817,0.010420567369745934,166026803848.9971
57,0.010356568293098141,0.2947227691902834,0.010356568293098141,8357291212648.198
58,0.010450646616792417,0.29601795007200804,0.010450646616792417,538041999547.2043
59,0.010359988342422773,0.29439636100740996,0.010359988342422773,8240380493432.217
60,0.010288205244304502,0.29374201683437123,0.010288205244304502,107077542892.33865
61,0.01030668938833782,0.29358796775341034,0.01030668938833782,51602035718458.8
62,0.010264838853960527,0.29293803739197116,0.010264838853960527,7652710112695.891
63,0.010295674067867152,0.2934022830689655,0.010295674067867152,76561790992221.16
64,0.010306961300289807,0.29348842405221043,0.010306961300289807,429821167153200.44
65,0.010266621583415306,0.29292682602125053,0.010266621583415306,3062725685972361.0
66,0.010265717769096442,0.29290736247511473,0.010265717769096442,9271446952182324.0
67,0.010196457548505244,0.29196949478457956,0.010196457548505244,220146311994787.8
68,0.010145847206277883,0.29097865390426975,0.010145847206277883,127338450378147.62
69,0.010184061165679903,0.2916785333963001,0.010184061165679903,537133118493533.9
70,0.010122154935208313,0.2906063098241301,0.010122154935208313,63114093251645.74
71,0.010096376501571606,0.29025792155195684,0.010096376501571606,2768826327080.5664
72,0.010103231028872816,0.29035297737402077,0.010103231028872816,1352215795594.9517
73,0.010074828333659646,0.2895216959364274,0.010074828333659646,8714598355728.614
74,0.010053106706918162,0.2894449247156872,0.010053106706918162,60176678971361.96
75,0.01010884651366402,0.29013147292768254,0.01010884651366402,97546669765644.88
76,0.010065412813085406,0.2895336133592269,0.010065412813085406,349301571112474.0
77,0.010010635076255044,0.2889064296203501,0.010010635076255044,10240407299077.357
78,0.01008319330182584,0.28978819356245156,0.01008319330182584,103126794446879.75
79,0.01006772113717435,0.2893720668028383,0.01006772113717435,149911838258460.22
80,0.009998626979615758,0.2884976850713001,0.009998626979615758,142461920375704.66
81,0.00999245758387534,0.2884315633598496,0.00999245758387534,2307523744661765.5
82,0.009979996939792353,0.2878480316961513,0.009979996939792353,2584699331835617.0
83,0.009912059019210146,0.28698621427311616,0.009912059019210146,215133306251114.7
84,0.009926070068853305,0.28712207561030106,0.009926070068853305,4.083043488786729e+16
85,0.00992261154768879,0.28709254852112603,0.00992261154768879,1.022726940246947e+16
86,0.00988834018490332,0.2866381437462919,0.00988834018490332,3463390380328836.0
87,0.00986800474963863,0.2865354054990937,0.00986800474963863,1.7099060031405154e+16
88,0.009873795192962623,0.286438190323465,0.009873795192962623,1866492715001131.8
89,0.009862280649352162,0.286048585877699,0.009862280649352162,1531429389869548.8
90,0.00983955108505838,0.28588515388614993,0.00983955108505838,1.503092371867471e+17
91,0.009814038564560605,0.28542116415851254,0.009814038564560605,5.373570181760656e+16
92,0.009820290861706086,0.28544151826816444,0.009820290861706086,9.910553835224485e+16
93,0.009880474686403485,0.2863271126852316,0.009880474686403485,918035519217030.9
94,0.009800281574237435,0.2848374457920299,0.009800281574237435,1.8076014049773818e+17
95,0.009867735022185919,0.2861303108579972,0.009867735022185919,4.001885448932805e+16
96,0.009800024282680276,0.28498710604274974,0.009800024282680276,5.799596019603068e+16
97,0.009785540751181543,0.28465231113574085,0.009785540751181543,6.953349298412148e+16
98,0.009756013579830965,0.2842470565262963,0.009756013579830965,3.954345754676682e+16
99,0.009716020732679787,0.2835128451971447,0.009716020732679787,988101582005527.2
100,0.0097201443003381,0.2836853042244911,0.0097201443003381,2.3444415757009824e+17
101,0.009708579787162734,0.2835444772944731,0.009708579787162734,6.1440883524959224e+16
102,0.00977348821812912,0.28460218187640696,0.00977348821812912,1.4072308927160522e+18
103,0.009687207344755092,0.2830270975828171,0.009687207344755092,2.1199890197406876e+16
104,0.009655292755376329,0.28257475355092215,0.009655292755376329,2.3717681433483484e+18
105,0.009678320110063343,0.2832079564823824,0.009678320110063343,1.196388896720795e+16
106,0.009659919702886221,0.2827162738232052,0.009659919702886221,4.035704074394632e+17
107,0.00965468301985632,0.2824295189450769,0.00965468301985632,1.5592153182516634e+17
108,0.009643970509333646,0.28230121424969506,0.009643970509333646,6.613535153896819e+18
109,0.00960694910164046,0.28162525462753635,0.00960694910164046,5.942581134686941e+16
110,0.009645115406088093,0.28237464059801665,0.009645115406088093,2.8580333487956742e+19
111,0.009571765152299228,0.28127143532037735,0.009571765152299228,2.4016772040598532e+19
112,0.009605366120334058,0.28134649115450244,0.009605366120334058,1.145667761307017e+19
113,0.009575088734409827,0.28117748525212793,0.009575088734409827,1.598148503147911e+18
114,0.009574787841890664,0.28126221676083174,0.009574787841890664,6.240239254479245e+17
115,0.009563298067351914,0.28095949441194534,0.009563298067351914,4.012537900612549e+17
116,0.009547622134799467,0.2806541669894667,0.009547622134799467,1.2661186955778609e+18
117,0.009551629068001229,0.2808975345071624,0.009551629068001229,1.7092576405545385e+18
118,0.009557796402505654,0.28106162127326517,0.009557796402505654,1.238459104983083e+18
119,0.009516890503137428,0.28013744774986715,0.009516890503137428,9.561294555904508e+17
120,0.009496021331014001,0.2801012011135326,0.009496021331014001,3.332362538435745e+16
121,0.009507244624033132,0.28018781718085795,0.009507244624033132,2.6486052135572823e+18
122,0.009517572676379453,0.2804001850240371,0.009517572676379453,1.3341316495388705e+18
123,0.00950107691973886,0.27981755444232154,0.00950107691973886,3.3750276028762225e+18
124,0.00950927976929747,0.2800033675397144,0.00950927976929747,2.7695887537641e+18
125,0.00952829567112905,0.2805030218818608,0.00952829567112905,4.06802439381426e+19
126,0.009490251315155011,0.27956489780369925,0.009490251315155011,3.407777593452079e+20
127,0.009470281095298775,0.27961188686244626,0.009470281095298775,1.1041350914840312e+20
128,0.0094182310927221,0.2786645332680029,0.0094182310927221,2.1099469766811795e+19
129,0.009453781134010675,0.27936945154386406,0.009453781134010675,3.936201889631035e+18
130,0.009433186003554831,0.27888675691450343,0.009433186003554831,5.83207265185344e+18
131,0.009432324235711028,0.27893181364325914,0.009432324235711028,5.766306201021657e+20
132,0.00942235778989818,0.2788262586383259,0.00942235778989818,1.6193076875797717e+19
133,0.009425818570889533,0.2786833543111296,0.009425818570889533,1.193159650180774e+21
134,0.009388229083817671,0.2781360280864379,0.009388229083817671,6.653254424679114e+18
135,0.009375777999486993,0.27790945680702434,0.009375777999486993,5.435787390230131e+18
136,0.00939214461044792,0.2779623489169514,0.00939214461044792,9.35533753916148e+18
137,0.009369273985023885,0.2778543514363906,0.009369273985023885,4.569012127928046e+20
138,0.009364443235373235,0.2778065550853224,0.009364443235373235,1.0632582242099866e+19
139,0.009334009702262632,0.2770298732554211,0.009334009702262632,2.9918595717714883e+19
140,0.009336063802680549,0.27707181958591237,0.009336063802680549,1.3645249511272573e+19
141,0.00935181850731811,0.2772364752257572,0.00935181850731811,2.646673869430341e+20
142,0.009343564304906656,0.27749456684379015,0.009343564304906656,6.840757734180784e+19
143,0.00935759866500602,0.27761472323361563,0.00935759866500602,7.758421936280236e+18
144,0.009329168769695303,0.27696536875822964,0.009329168769695303,2.52491971039856e+18
145,0.00934818887617439,0.2774502034572994,0.00934818887617439,7.864876017858995e+17
146,0.009298783199697295,0.27674175623585195,0.009298783199697295,1.4579198388217385e+18
147,0.009313177468036027,0.27671382839188857,0.009313177468036027,2.0282717129295619e+18
148,0.009289931629181784,0.2762938466142206,0.009289931629181784,1.4049575700558295e+21
149,0.009328891297199708,0.2769040846649338,0.009328891297199708,5.427634080624137e+18
150,0.009303252541405313,0.27655305318972645,0.009303252541405313,1.0134468580444456e+21
151,0.009279957397238296,0.27610281328944597,0.009279957397238296,1.4857616963109588e+20
152,0.009240561952430974,0.2754953056573868,0.009240561952430974,2.566732496080561e+19
153,0.009252380463294685,0.27593634891159396,0.009252380463294685,1.4056540767032392e+19
